minute,seconds_present,avg_people,max_people,status
2025-07-15 15:26:00.000000 UTC,362,3.5552486187845287,7,Geldig (>=10s aanwezig)
2025-07-15 15:27:00.000000 UTC,365,2.6356164383561649,5,Geldig (>=10s aanwezig)
2025-07-15 15:28:00.000000 UTC,360,2.2,3,Geldig (>=10s aanwezig)
2025-07-15 15:29:00.000000 UTC,359,2.5933147632311981,4,Geldig (>=10s aanwezig)
2025-07-15 15:30:00.000000 UTC,358,2.3463687150837989,3,Geldig (>=10s aanwezig)
2025-07-15 15:31:00.000000 UTC,358,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:32:00.000000 UTC,367,2.0572207084468639,3,Geldig (>=10s aanwezig)
2025-07-15 15:33:00.000000 UTC,359,2.066852368,3,Geldig (>=10s aanwezig)
2025-07-15 15:34:00.000000 UTC,358,2.0893854748603329,3,Geldig (>=10s aanwezig)
2025-07-15 15:35:00.000000 UTC,359,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:36:00.000000 UTC,357,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:37:00.000000 UTC,367,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:38:00.000000 UTC,358,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:39:00.000000 UTC,359,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:40:00.000000 UTC,357,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:41:00.000000 UTC,359,2.005571030640668,3,Geldig (>=10s aanwezig)
2025-07-15 15:42:00.000000 UTC,368,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:43:00.000000 UTC,359,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:44:00.000000 UTC,358,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:45:00.000000 UTC,357,2,2,Geldig (>=10s aanwezig)
2025-07-15 15:46:00.000000 UTC,357,1.6106442577030819,3,Geldig (>=10s aanwezig)
2025-07-15 15:47:00.000000 UTC,361,1.7036011080332409,3,Geldig (>=10s aanwezig)
2025-07-15 15:48:00.000000 UTC,366,2.0136612021857943,3,Geldig (>=10s aanwezig)
2025-07-15 15:49:00.000000 UTC,358,2.120111731843576,3,Geldig (>=10s aanwezig)
2025-07-15 15:50:00.000000 UTC,358,1.3798882681564262,3,Geldig (>=10s aanwezig)
2025-07-15 15:51:00.000000 UTC,367,1.4332425068119894,3,Geldig (>=10s aanwezig)
2025-07-15 15:52:00.000000 UTC,358,1.0083798882681572,2,Geldig (>=10s aanwezig)
2025-07-15 15:53:00.000000 UTC,359,1.1949860724233983,3,Geldig (>=10s aanwezig)
2025-07-15 15:54:00.000000 UTC,358,1,1,Geldig (>=10s aanwezig)
2025-07-15 15:55:00.000000 UTC,358,1,1,Geldig (>=10s aanwezig)
2025-07-15 15:56:00.000000 UTC,367,1.0272479564032704,2,Geldig (>=10s aanwezig)
2025-07-15 15:57:00.000000 UTC,358,1.2877094972067045,3,Geldig (>=10s aanwezig)
2025-07-15 15:58:00.000000 UTC,358,1.0027932960893862,2,Geldig (>=10s aanwezig)
2025-07-15 15:59:00.000000 UTC,358,1.2821229050279315,3,Geldig (>=10s aanwezig)
2025-07-15 16:00:00.000000 UTC,367,1.5095367847411447,4,Geldig (>=10s aanwezig)
2025-07-15 16:01:00.000000 UTC,360,1.0888888888888886,2,Geldig (>=10s aanwezig)
2025-07-15 16:02:00.000000 UTC,357,1.0812324929971986,3,Geldig (>=10s aanwezig)
2025-07-15 16:03:00.000000 UTC,358,1.1256983240223475,3,Geldig (>=10s aanwezig)
2025-07-15 16:04:00.000000 UTC,358,1.0027932960893859,2,Geldig (>=10s aanwezig)
2025-07-15 16:05:00.000000 UTC,367,1.5149863760217981,2,Geldig (>=10s aanwezig)
2025-07-15 16:06:00.000000 UTC,359,2.0194986072423395,3,Geldig (>=10s aanwezig)
2025-07-15 16:07:00.000000 UTC,358,1.3016759776536309,3,Geldig (>=10s aanwezig)
2025-07-15 16:08:00.000000 UTC,358,1.1284916201117319,3,Geldig (>=10s aanwezig)
2025-07-15 16:09:00.000000 UTC,20,0.094972067039106225,3,Geldig (>=10s aanwezig)
2025-07-15 16:18:00.000000 UTC,12,0.033519553072625718,1,Geldig (>=10s aanwezig)
2025-07-15 16:19:00.000000 UTC,17,0.046448087431694006,1,Geldig (>=10s aanwezig)
2025-07-15 16:22:00.000000 UTC,72,0.20111731843575414,1,Geldig (>=10s aanwezig)
2025-07-15 16:23:00.000000 UTC,60,0.16304347826086962,1,Geldig (>=10s aanwezig)
2025-07-15 16:24:00.000000 UTC,33,0.091922005571030752,1,Geldig (>=10s aanwezig)
2025-07-15 16:25:00.000000 UTC,59,0.165266106,1,Geldig (>=10s aanwezig)
2025-07-15 16:26:00.000000 UTC,132,0.37150837988826824,2,Geldig (>=10s aanwezig)
2025-07-15 16:28:00.000000 UTC,14,0.038043478260869588,1,Geldig (>=10s aanwezig)
2025-07-15 16:29:00.000000 UTC,72,0.20000000000000009,1,Geldig (>=10s aanwezig)
2025-07-15 16:30:00.000000 UTC,27,0.076704545454545484,1,Geldig (>=10s aanwezig)
2025-07-15 16:31:00.000000 UTC,64,0.18055555555555555,2,Geldig (>=10s aanwezig)
2025-07-15 16:32:00.000000 UTC,50,0.15277777777777782,2,Geldig (>=10s aanwezig)
2025-07-15 16:34:00.000000 UTC,79,0.23076923076923084,2,Geldig (>=10s aanwezig)
2025-07-15 16:35:00.000000 UTC,19,0.053370786516853945,1,Geldig (>=10s aanwezig)
2025-07-15 16:36:00.000000 UTC,261,0.85555555555555485,2,Geldig (>=10s aanwezig)
2025-07-15 16:37:00.000000 UTC,358,1.0690607734806641,2,Geldig (>=10s aanwezig)
2025-07-15 16:38:00.000000 UTC,93,0.36768802228412267,2,Geldig (>=10s aanwezig)
2025-07-15 16:39:00.000000 UTC,283,1.6128133704735379,4,Geldig (>=10s aanwezig)
2025-07-15 16:40:00.000000 UTC,123,0.34444444444444461,2,Geldig (>=10s aanwezig)
2025-07-15 16:43:00.000000 UTC,75,0.20891364902506962,1,Geldig (>=10s aanwezig)
2025-07-15 16:44:00.000000 UTC,17,0.05,2,Geldig (>=10s aanwezig)
2025-07-15 16:46:00.000000 UTC,46,0.13202247191011235,2,Geldig (>=10s aanwezig)
2025-07-15 16:47:00.000000 UTC,76,0.21169916434540384,1,Geldig (>=10s aanwezig)
2025-07-15 16:48:00.000000 UTC,150,0.4178272980501393,1,Geldig (>=10s aanwezig)
2025-07-15 16:49:00.000000 UTC,73,0.20821917808219179,2,Geldig (>=10s aanwezig)
2025-07-15 16:51:00.000000 UTC,94,0.26256983240223447,1,Geldig (>=10s aanwezig)
2025-07-15 16:52:00.000000 UTC,12,0.038997214484679646,2,Geldig (>=10s aanwezig)
2025-07-15 16:54:00.000000 UTC,29,0.080332409972299137,1,Geldig (>=10s aanwezig)
2025-07-15 16:55:00.000000 UTC,73,0.20334261838440104,1,Geldig (>=10s aanwezig)
2025-07-15 16:56:00.000000 UTC,31,0.086834734,1,Geldig (>=10s aanwezig)
2025-07-15 16:57:00.000000 UTC,68,0.19999999999999998,2,Geldig (>=10s aanwezig)
2025-07-15 17:02:00.000000 UTC,78,0.39166666666666683,4,Geldig (>=10s aanwezig)
2025-07-16 03:46:00.000000 UTC,19,0.052924791086350995,1,Geldig (>=10s aanwezig)
2025-07-16 03:47:00.000000 UTC,25,0.072022160664819937,2,Geldig (>=10s aanwezig)
2025-07-16 05:36:00.000000 UTC,18,0.052777777777777819,2,Geldig (>=10s aanwezig)
2025-07-16 05:49:00.000000 UTC,20,0.055710306406685242,1,Geldig (>=10s aanwezig)
2025-07-16 05:50:00.000000 UTC,65,0.18005540166204992,1,Geldig (>=10s aanwezig)
2025-07-16 05:51:00.000000 UTC,27,0.127777778,3,Geldig (>=10s aanwezig)
2025-07-16 05:52:00.000000 UTC,48,0.24722222222222212,3,Geldig (>=10s aanwezig)
2025-07-16 05:53:00.000000 UTC,14,0.052777777777777778,2,Geldig (>=10s aanwezig)
2025-07-16 05:54:00.000000 UTC,33,0.15277777777777782,3,Geldig (>=10s aanwezig)
2025-07-16 05:57:00.000000 UTC,15,0.044444444444444446,2,Geldig (>=10s aanwezig)
2025-07-16 05:58:00.000000 UTC,92,0.257617729,2,Geldig (>=10s aanwezig)
2025-07-16 05:59:00.000000 UTC,242,0.92777777777777781,3,Geldig (>=10s aanwezig)
2025-07-16 06:00:00.000000 UTC,192,0.67777777777777792,3,Geldig (>=10s aanwezig)
2025-07-16 06:01:00.000000 UTC,296,1.0638888888888882,3,Geldig (>=10s aanwezig)
2025-07-16 06:02:00.000000 UTC,360,2.5166666666666697,5,Geldig (>=10s aanwezig)
2025-07-16 06:03:00.000000 UTC,360,1.9583333333333324,3,Geldig (>=10s aanwezig)
2025-07-16 06:04:00.000000 UTC,360,1.9277777777777774,3,Geldig (>=10s aanwezig)
2025-07-16 06:05:00.000000 UTC,360,1.7138888888888897,3,Geldig (>=10s aanwezig)
2025-07-16 06:06:00.000000 UTC,361,1.7894736842105263,3,Geldig (>=10s aanwezig)
2025-07-16 06:07:00.000000 UTC,360,1.4611111111111115,2,Geldig (>=10s aanwezig)
2025-07-16 06:08:00.000000 UTC,359,1.8885793871866292,2,Geldig (>=10s aanwezig)
2025-07-16 06:09:00.000000 UTC,361,1.7839335180055413,3,Geldig (>=10s aanwezig)
2025-07-16 06:10:00.000000 UTC,360,1.9555555555555562,3,Geldig (>=10s aanwezig)
2025-07-16 06:11:00.000000 UTC,360,2.0777777777777748,4,Geldig (>=10s aanwezig)
2025-07-16 06:12:00.000000 UTC,360,1.4249999999999989,2,Geldig (>=10s aanwezig)
2025-07-16 06:13:00.000000 UTC,359,2.0388888888888883,5,Geldig (>=10s aanwezig)
2025-07-16 06:14:00.000000 UTC,360,1.8416666666666666,3,Geldig (>=10s aanwezig)
2025-07-16 06:15:00.000000 UTC,338,1.7111111111111119,3,Geldig (>=10s aanwezig)
2025-07-16 06:16:00.000000 UTC,290,0.83333333333333293,2,Geldig (>=10s aanwezig)
2025-07-16 06:17:00.000000 UTC,292,0.81944444444444453,2,Geldig (>=10s aanwezig)
2025-07-16 06:18:00.000000 UTC,261,0.78333333333333333,2,Geldig (>=10s aanwezig)
2025-07-16 06:19:00.000000 UTC,90,0.28888888888888881,3,Geldig (>=10s aanwezig)
2025-07-16 06:23:00.000000 UTC,248,0.691666667,2,Geldig (>=10s aanwezig)
2025-07-16 06:24:00.000000 UTC,304,0.85555555555555562,2,Geldig (>=10s aanwezig)
2025-07-16 06:25:00.000000 UTC,321,0.90000000000000024,2,Geldig (>=10s aanwezig)
2025-07-16 06:26:00.000000 UTC,237,0.65833333333333333,1,Geldig (>=10s aanwezig)
2025-07-16 06:27:00.000000 UTC,262,0.77777777777777768,2,Geldig (>=10s aanwezig)
2025-07-16 06:28:00.000000 UTC,283,0.833795014,2,Geldig (>=10s aanwezig)
2025-07-16 06:29:00.000000 UTC,240,0.68055555555555525,2,Geldig (>=10s aanwezig)
2025-07-16 06:30:00.000000 UTC,228,0.69444444444444442,2,Geldig (>=10s aanwezig)
2025-07-16 06:31:00.000000 UTC,222,0.79166666666666674,2,Geldig (>=10s aanwezig)
2025-07-16 06:32:00.000000 UTC,222,0.81944444444444431,2,Geldig (>=10s aanwezig)
2025-07-16 06:33:00.000000 UTC,300,1.1944444444444438,5,Geldig (>=10s aanwezig)
2025-07-16 06:34:00.000000 UTC,341,1.9999999999999989,5,Geldig (>=10s aanwezig)
2025-07-16 06:35:00.000000 UTC,307,0.95555555555555538,2,Geldig (>=10s aanwezig)
2025-07-16 06:36:00.000000 UTC,325,1.2722222222222221,3,Geldig (>=10s aanwezig)
2025-07-16 06:37:00.000000 UTC,245,0.84166666666666656,2,Geldig (>=10s aanwezig)
2025-07-16 06:38:00.000000 UTC,166,0.4777777777777778,2,Geldig (>=10s aanwezig)
2025-07-16 06:39:00.000000 UTC,279,1.0444444444444441,2,Geldig (>=10s aanwezig)
2025-07-16 06:40:00.000000 UTC,284,0.95290858725761818,2,Geldig (>=10s aanwezig)
2025-07-16 06:41:00.000000 UTC,204,0.65833333333333333,2,Geldig (>=10s aanwezig)
2025-07-16 06:42:00.000000 UTC,147,0.41944444444444451,2,Geldig (>=10s aanwezig)
2025-07-16 06:43:00.000000 UTC,148,0.41111111111111132,1,Geldig (>=10s aanwezig)
2025-07-16 06:44:00.000000 UTC,85,0.27222222222222214,3,Geldig (>=10s aanwezig)
2025-07-16 06:45:00.000000 UTC,279,1.0416666666666674,4,Geldig (>=10s aanwezig)
2025-07-16 06:46:00.000000 UTC,252,1.1999999999999997,4,Geldig (>=10s aanwezig)
2025-07-16 06:47:00.000000 UTC,211,0.61944444444444391,2,Geldig (>=10s aanwezig)
2025-07-16 06:48:00.000000 UTC,236,0.672222222,2,Geldig (>=10s aanwezig)
2025-07-16 06:49:00.000000 UTC,243,0.67499999999999982,1,Geldig (>=10s aanwezig)
2025-07-16 06:50:00.000000 UTC,300,0.86388888888888926,2,Geldig (>=10s aanwezig)
2025-07-16 06:51:00.000000 UTC,219,0.61666666666666636,2,Geldig (>=10s aanwezig)
2025-07-16 06:52:00.000000 UTC,293,1.0222222222222221,4,Geldig (>=10s aanwezig)
2025-07-16 06:53:00.000000 UTC,238,0.77777777777777768,2,Geldig (>=10s aanwezig)
2025-07-16 06:54:00.000000 UTC,228,0.67777777777777815,2,Geldig (>=10s aanwezig)
2025-07-16 06:55:00.000000 UTC,317,1.3944444444444422,6,Geldig (>=10s aanwezig)
2025-07-16 06:56:00.000000 UTC,269,0.82777777777777728,3,Geldig (>=10s aanwezig)
2025-07-16 06:57:00.000000 UTC,236,1.036111111111111,3,Geldig (>=10s aanwezig)
2025-07-16 06:58:00.000000 UTC,184,0.53739612188365626,2,Geldig (>=10s aanwezig)
2025-07-16 06:59:00.000000 UTC,118,0.35097493036211697,2,Geldig (>=10s aanwezig)
2025-07-16 07:00:00.000000 UTC,279,0.91988950276243076,2,Geldig (>=10s aanwezig)
2025-07-16 07:01:00.000000 UTC,147,0.45682451253481871,2,Geldig (>=10s aanwezig)
2025-07-16 07:02:00.000000 UTC,124,0.38504155124653749,2,Geldig (>=10s aanwezig)
2025-07-16 07:03:00.000000 UTC,197,0.54722222222222239,1,Geldig (>=10s aanwezig)
2025-07-16 07:04:00.000000 UTC,190,0.541666667,2,Geldig (>=10s aanwezig)
2025-07-16 07:05:00.000000 UTC,176,0.55833333333333324,3,Geldig (>=10s aanwezig)
2025-07-16 07:06:00.000000 UTC,216,0.61666666666666692,2,Geldig (>=10s aanwezig)
2025-07-16 07:07:00.000000 UTC,308,0.988888889,3,Geldig (>=10s aanwezig)
2025-07-16 07:08:00.000000 UTC,286,0.9222222222222225,2,Geldig (>=10s aanwezig)
2025-07-16 07:09:00.000000 UTC,304,1.0969529085872589,3,Geldig (>=10s aanwezig)
2025-07-16 07:10:00.000000 UTC,300,1.1999999999999997,2,Geldig (>=10s aanwezig)
2025-07-16 07:11:00.000000 UTC,336,1.5,2,Geldig (>=10s aanwezig)
2025-07-16 07:12:00.000000 UTC,341,1.6333333333333326,2,Geldig (>=10s aanwezig)
2025-07-16 07:13:00.000000 UTC,356,1.8666666666666667,5,Geldig (>=10s aanwezig)
2025-07-16 07:14:00.000000 UTC,324,1.3833333333333346,2,Geldig (>=10s aanwezig)
2025-07-16 07:15:00.000000 UTC,321,1.1777777777777791,2,Geldig (>=10s aanwezig)
2025-07-16 07:16:00.000000 UTC,349,1.3694444444444442,3,Geldig (>=10s aanwezig)
2025-07-16 07:17:00.000000 UTC,313,1.2714681440443198,2,Geldig (>=10s aanwezig)
2025-07-16 07:18:00.000000 UTC,173,0.52222222222222192,2,Geldig (>=10s aanwezig)
2025-07-16 07:21:00.000000 UTC,41,0.11388888888888897,1,Geldig (>=10s aanwezig)
2025-07-16 07:22:00.000000 UTC,255,0.75555555555555531,3,Geldig (>=10s aanwezig)
2025-07-16 07:23:00.000000 UTC,342,1.2694444444444453,3,Geldig (>=10s aanwezig)
2025-07-16 07:24:00.000000 UTC,347,1.0416666666666663,2,Geldig (>=10s aanwezig)
2025-07-16 07:25:00.000000 UTC,298,1.1833333333333331,3,Geldig (>=10s aanwezig)
2025-07-16 07:26:00.000000 UTC,316,1.4000000000000015,2,Geldig (>=10s aanwezig)
2025-07-16 07:27:00.000000 UTC,337,1.5444444444444438,2,Geldig (>=10s aanwezig)
2025-07-16 07:28:00.000000 UTC,339,1.3361111111111115,4,Geldig (>=10s aanwezig)
2025-07-16 07:29:00.000000 UTC,299,0.92520775623268714,2,Geldig (>=10s aanwezig)
2025-07-16 07:30:00.000000 UTC,331,1.2055555555555564,2,Geldig (>=10s aanwezig)
2025-07-16 07:31:00.000000 UTC,290,1.1694444444444441,2,Geldig (>=10s aanwezig)
2025-07-16 07:32:00.000000 UTC,284,0.90250696378830086,2,Geldig (>=10s aanwezig)
2025-07-16 07:33:00.000000 UTC,312,1.390581717451524,4,Geldig (>=10s aanwezig)
2025-07-16 07:34:00.000000 UTC,360,1.5361111111111105,4,Geldig (>=10s aanwezig)
2025-07-16 07:35:00.000000 UTC,360,1.0999999999999996,2,Geldig (>=10s aanwezig)
2025-07-16 07:36:00.000000 UTC,360,1.2583333333333331,3,Geldig (>=10s aanwezig)
2025-07-16 07:37:00.000000 UTC,261,1.1611111111111108,4,Geldig (>=10s aanwezig)
2025-07-16 07:38:00.000000 UTC,224,0.761111111,3,Geldig (>=10s aanwezig)
2025-07-16 07:39:00.000000 UTC,223,0.63611111111111129,2,Geldig (>=10s aanwezig)
2025-07-16 07:40:00.000000 UTC,177,0.5166666666666665,2,Geldig (>=10s aanwezig)
2025-07-16 07:41:00.000000 UTC,350,1.3805555555555549,3,Geldig (>=10s aanwezig)
2025-07-16 07:42:00.000000 UTC,291,1.0027700831024935,2,Geldig (>=10s aanwezig)
2025-07-16 07:43:00.000000 UTC,308,0.85555555555555574,1,Geldig (>=10s aanwezig)
2025-07-16 07:44:00.000000 UTC,190,0.5472222222222225,2,Geldig (>=10s aanwezig)
2025-07-16 07:45:00.000000 UTC,234,0.78888888888888908,3,Geldig (>=10s aanwezig)
2025-07-16 07:46:00.000000 UTC,254,0.91388888888888919,2,Geldig (>=10s aanwezig)
2025-07-16 07:47:00.000000 UTC,175,0.538888889,2,Geldig (>=10s aanwezig)
2025-07-16 07:48:00.000000 UTC,150,0.51388888888888862,3,Geldig (>=10s aanwezig)
2025-07-16 07:49:00.000000 UTC,217,0.71111111111111147,2,Geldig (>=10s aanwezig)
2025-07-16 07:50:00.000000 UTC,29,0.085872576177285387,3,Geldig (>=10s aanwezig)
2025-07-16 07:51:00.000000 UTC,53,0.14999999999999994,2,Geldig (>=10s aanwezig)
2025-07-16 07:52:00.000000 UTC,74,0.20833333333333331,2,Geldig (>=10s aanwezig)
2025-07-16 07:53:00.000000 UTC,107,0.31666666666666682,2,Geldig (>=10s aanwezig)
2025-07-16 07:54:00.000000 UTC,90,0.25555555555555576,2,Geldig (>=10s aanwezig)
2025-07-16 07:55:00.000000 UTC,165,0.95000000000000162,4,Geldig (>=10s aanwezig)
2025-07-16 07:56:00.000000 UTC,56,0.15555555555555561,1,Geldig (>=10s aanwezig)
2025-07-16 07:57:00.000000 UTC,83,0.23545706371191139,2,Geldig (>=10s aanwezig)
2025-07-16 07:58:00.000000 UTC,32,0.089136490250696421,1,Geldig (>=10s aanwezig)
2025-07-16 07:59:00.000000 UTC,77,0.2277777777777778,2,Geldig (>=10s aanwezig)
2025-07-16 08:00:00.000000 UTC,360,1.7638888888888882,3,Geldig (>=10s aanwezig)
2025-07-16 08:01:00.000000 UTC,354,2.074792243767313,5,Geldig (>=10s aanwezig)
2025-07-16 08:02:00.000000 UTC,335,1.0138888888888888,2,Geldig (>=10s aanwezig)
2025-07-16 08:03:00.000000 UTC,219,0.74999999999999978,2,Geldig (>=10s aanwezig)
2025-07-16 08:04:00.000000 UTC,209,0.63333333333333341,2,Geldig (>=10s aanwezig)
2025-07-16 08:05:00.000000 UTC,187,0.59444444444444444,2,Geldig (>=10s aanwezig)
2025-07-16 08:06:00.000000 UTC,143,0.4499999999999999,2,Geldig (>=10s aanwezig)
2025-07-16 08:07:00.000000 UTC,151,0.4472222222222223,3,Geldig (>=10s aanwezig)
2025-07-16 08:08:00.000000 UTC,127,0.438888889,3,Geldig (>=10s aanwezig)
2025-07-16 08:09:00.000000 UTC,206,0.57777777777777839,2,Geldig (>=10s aanwezig)
2025-07-16 08:10:00.000000 UTC,191,0.56388888888888911,2,Geldig (>=10s aanwezig)
2025-07-16 08:11:00.000000 UTC,194,0.56232686980609392,2,Geldig (>=10s aanwezig)
2025-07-16 08:12:00.000000 UTC,330,1.4583333333333339,3,Geldig (>=10s aanwezig)
2025-07-16 08:13:00.000000 UTC,336,1.380555555555556,3,Geldig (>=10s aanwezig)
2025-07-16 08:14:00.000000 UTC,189,0.5416666666666673,2,Geldig (>=10s aanwezig)
2025-07-16 08:15:00.000000 UTC,310,0.93888888888888888,2,Geldig (>=10s aanwezig)
2025-07-16 08:16:00.000000 UTC,160,0.46944444444444461,2,Geldig (>=10s aanwezig)
2025-07-16 08:17:00.000000 UTC,356,1.8749999999999993,6,Geldig (>=10s aanwezig)
2025-07-16 08:18:00.000000 UTC,103,0.33240997229916924,2,Geldig (>=10s aanwezig)
2025-07-16 08:19:00.000000 UTC,131,0.39166666666666677,3,Geldig (>=10s aanwezig)
2025-07-16 08:20:00.000000 UTC,248,1.4666666666666663,5,Geldig (>=10s aanwezig)
2025-07-16 08:21:00.000000 UTC,286,1.0777777777777771,2,Geldig (>=10s aanwezig)
2025-07-16 08:22:00.000000 UTC,185,0.536111111,3,Geldig (>=10s aanwezig)
2025-07-16 08:23:00.000000 UTC,173,0.5722222222222223,2,Geldig (>=10s aanwezig)
2025-07-16 08:24:00.000000 UTC,257,1.5571030640668526,5,Geldig (>=10s aanwezig)
2025-07-16 08:25:00.000000 UTC,241,1.221606648199447,4,Geldig (>=10s aanwezig)
2025-07-16 08:26:00.000000 UTC,361,2.3628808864265909,5,Geldig (>=10s aanwezig)
2025-07-16 08:27:00.000000 UTC,233,1.208333333333333,5,Geldig (>=10s aanwezig)
2025-07-16 08:28:00.000000 UTC,152,0.44289693593314761,2,Geldig (>=10s aanwezig)
2025-07-16 08:29:00.000000 UTC,50,0.16944444444444445,2,Geldig (>=10s aanwezig)
2025-07-16 08:30:00.000000 UTC,93,0.29444444444444429,2,Geldig (>=10s aanwezig)
2025-07-16 08:31:00.000000 UTC,176,0.6260387811634347,3,Geldig (>=10s aanwezig)
2025-07-16 08:32:00.000000 UTC,35,0.12500000000000003,2,Geldig (>=10s aanwezig)
2025-07-16 08:33:00.000000 UTC,47,0.15730337078651691,2,Geldig (>=10s aanwezig)
2025-07-16 08:34:00.000000 UTC,78,0.223463687,2,Geldig (>=10s aanwezig)
2025-07-16 08:35:00.000000 UTC,73,0.24166666666666675,2,Geldig (>=10s aanwezig)
2025-07-16 08:36:00.000000 UTC,220,0.80555555555555558,3,Geldig (>=10s aanwezig)
2025-07-16 08:37:00.000000 UTC,125,0.472222222,3,Geldig (>=10s aanwezig)
2025-07-16 08:38:00.000000 UTC,149,0.48305084745762761,2,Geldig (>=10s aanwezig)
2025-07-16 08:39:00.000000 UTC,154,0.59444444444444422,3,Geldig (>=10s aanwezig)
2025-07-16 08:40:00.000000 UTC,139,0.54317548746518107,2,Geldig (>=10s aanwezig)
2025-07-16 08:41:00.000000 UTC,166,0.61452513966480438,2,Geldig (>=10s aanwezig)
2025-07-16 08:42:00.000000 UTC,189,0.67777777777777815,4,Geldig (>=10s aanwezig)
2025-07-16 08:43:00.000000 UTC,335,1.9861111111111116,7,Geldig (>=10s aanwezig)
2025-07-16 08:44:00.000000 UTC,360,3.8972222222222248,6,Geldig (>=10s aanwezig)
2025-07-16 08:45:00.000000 UTC,360,3.6222222222222227,7,Geldig (>=10s aanwezig)
2025-07-16 08:46:00.000000 UTC,360,2.5333333333333319,8,Geldig (>=10s aanwezig)
2025-07-16 08:47:00.000000 UTC,360,2.0611111111111104,5,Geldig (>=10s aanwezig)
2025-07-16 08:48:00.000000 UTC,360,3.1416666666666666,7,Geldig (>=10s aanwezig)
2025-07-16 08:49:00.000000 UTC,360,2.5888888888888903,5,Geldig (>=10s aanwezig)
2025-07-16 08:50:00.000000 UTC,204,0.96388888888888857,5,Geldig (>=10s aanwezig)
2025-07-16 08:51:00.000000 UTC,46,0.13091922005571036,2,Geldig (>=10s aanwezig)
2025-07-16 08:52:00.000000 UTC,360,1.7250000000000008,5,Geldig (>=10s aanwezig)
2025-07-16 08:53:00.000000 UTC,270,1.2833333333333339,3,Geldig (>=10s aanwezig)
2025-07-16 08:54:00.000000 UTC,24,0.066666666666666652,1,Geldig (>=10s aanwezig)
2025-07-16 08:55:00.000000 UTC,39,0.26111111111111096,6,Geldig (>=10s aanwezig)
2025-07-16 08:56:00.000000 UTC,112,0.31111111111111073,1,Geldig (>=10s aanwezig)
2025-07-16 08:57:00.000000 UTC,67,0.19722222222222227,2,Geldig (>=10s aanwezig)
2025-07-16 08:58:00.000000 UTC,43,0.11911357340720226,1,Geldig (>=10s aanwezig)
2025-07-16 08:59:00.000000 UTC,11,0.030470914127423837,1,Geldig (>=10s aanwezig)
2025-07-16 09:00:00.000000 UTC,51,0.16944444444444434,2,Geldig (>=10s aanwezig)
2025-07-16 09:01:00.000000 UTC,29,0.083333333,2,Geldig (>=10s aanwezig)
2025-07-16 09:02:00.000000 UTC,172,0.5750000000000004,3,Geldig (>=10s aanwezig)
2025-07-16 09:03:00.000000 UTC,30,0.083333333333333232,1,Geldig (>=10s aanwezig)
2025-07-16 09:04:00.000000 UTC,12,0.033426184,1,Geldig (>=10s aanwezig)
2025-07-16 09:05:00.000000 UTC,95,0.26666666666666661,2,Geldig (>=10s aanwezig)
2025-07-16 09:07:00.000000 UTC,110,0.36388888888888887,3,Geldig (>=10s aanwezig)
2025-07-16 09:08:00.000000 UTC,58,0.16480446927374293,2,Geldig (>=10s aanwezig)
2025-07-16 09:09:00.000000 UTC,116,0.64444444444444415,5,Geldig (>=10s aanwezig)
2025-07-16 09:10:00.000000 UTC,133,0.40833333333333355,2,Geldig (>=10s aanwezig)
2025-07-16 09:11:00.000000 UTC,150,0.50277777777777877,3,Geldig (>=10s aanwezig)
2025-07-16 09:12:00.000000 UTC,42,0.11634349030470924,1,Geldig (>=10s aanwezig)
2025-07-16 09:13:00.000000 UTC,173,0.48888888888888943,2,Geldig (>=10s aanwezig)
2025-07-16 09:14:00.000000 UTC,174,0.48333333333333339,1,Geldig (>=10s aanwezig)
2025-07-16 09:15:00.000000 UTC,201,0.55833333333333279,1,Geldig (>=10s aanwezig)
2025-07-16 09:16:00.000000 UTC,137,0.38055555555555576,1,Geldig (>=10s aanwezig)
2025-07-16 09:17:00.000000 UTC,175,0.48611111111111144,1,Geldig (>=10s aanwezig)
2025-07-16 09:18:00.000000 UTC,215,0.68055555555555591,2,Geldig (>=10s aanwezig)
2025-07-16 09:19:00.000000 UTC,256,0.80833333333333335,2,Geldig (>=10s aanwezig)
2025-07-16 09:20:00.000000 UTC,135,0.373961219,1,Geldig (>=10s aanwezig)
2025-07-16 09:21:00.000000 UTC,133,0.39166666666666661,2,Geldig (>=10s aanwezig)
2025-07-16 09:22:00.000000 UTC,20,0.063888888888888967,2,Geldig (>=10s aanwezig)
2025-07-16 09:23:00.000000 UTC,66,0.225,2,Geldig (>=10s aanwezig)
2025-07-16 09:24:00.000000 UTC,57,0.15833333333333313,1,Geldig (>=10s aanwezig)
2025-07-16 09:25:00.000000 UTC,51,0.14166666666666664,1,Geldig (>=10s aanwezig)
